2020-02-14,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-14,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-14,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-14,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-15,California,USA,2020-02-13 03:13:08,8,0,1
2020-02-15,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-15,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-15,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-15,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-15,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-16,California,USA,2020-02-13 03:13:08,8,0,1
2020-02-16,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-16,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-16,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-16,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-16,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-17,California,USA,2020-02-13 03:13:08,8,0,1
2020-02-17,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-17,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-17,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-17,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-17,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-18,California,USA,2020-02-13 03:13:08,8,0,1
2020-02-18,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-18,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-18,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-18,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-18,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-19,California,USA,2020-02-13 03:13:08,8,0,1
2020-02-19,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-19,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-19,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-19,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-19,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-20,California,USA,2020-02-13 03:13:08,8,0,1
2020-02-20,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-20,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-20,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-20,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-20,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-21,Unknown location US,USA (all are repatriated cases),2020-02-21 20:00:00,18,0,0
2020-02-21,California,USA,2020-02-22 02:00:00,10,0,2
2020-02-21,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-21,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-21,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-21,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-21,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-22,Unknown location US,USA (all are repatriated cases),2020-02-22 20:00:00,18,0,0
2020-02-22,California,USA,2020-02-22 03:00:00,10,0,2
2020-02-22,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-22,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-22,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-22,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-22,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-23,Unknown location US,USA (all are repatriated cases),2020-02-23 20:00:00,18,0,0
2020-02-23,California,USA,2020-02-22 03:00:00,10,0,2
2020-02-23,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-23,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-23,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-23,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-23,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-24,Unknown location US,USA (all are repatriated cases),2020-02-24 12:00:00,36,0,0
2020-02-24,California,USA,2020-02-22 03:00:00,10,0,2
2020-02-24,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-24,Arizona,USA,2020-02-01 19:43:00,1,0,0
